bnf_class_code,bnf_class_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,class_q_bh,class_significant,inference_scope,multiplicity_family
030901,Cough suppressants,1.06971604340851e-50,poisson,HAC-Wald,87.793049299902,1.45332780297925e-06,3.33066907387547e-16,1.81955200040939,FALSE,,0.0734119662590107,0.187458377754893,-0.017101892214152,0.0512240666454037,TRUE,,1.81028868884518e-49,TRUE,primary_inferential,all_eligible_classes
010704,Management of anal fissures,2.26103516898786e-43,poisson,HAC-Wald,14.5339913715732,4.92315253009197e-09,9.05269557593957e-06,7.72484896024738,FALSE,,0.0454288488143531,0.0471746657612333,0.00167569931838867,-0.0115687420733115,TRUE,,3.55305526555235e-42,TRUE,primary_inferential,all_eligible_classes
060302,Glucocorticoid therapy,5.45428746413827e-43,poisson,HAC-Wald,1374.36363993169,0.000225738847967415,0.00827526064032091,1.98219617912565,FALSE,,0.0372035475482827,0.108000256768339,-0.0207296157974361,0.044703006593161,TRUE,,7.99962161406946e-42,TRUE,primary_inferential,all_eligible_classes
020202,Loop diuretics,8.97518325563555e-40,poisson,HAC-Wald,693.989926074835,6.05289231166321e-09,3.39026444584611e-06,7.9933105814911,FALSE,,-0.0082375664536227,-0.0129872892037461,0.000523674924700995,0.00420208096615009,TRUE,,1.23408769764989e-38,TRUE,primary_inferential,all_eligible_classes
120203,Nasal preparations for infection,1.1832311656626e-35,poisson,HAC-Wald,221.708687211194,1.10569410887099e-05,0.00489374400497733,1.67696012301742,FALSE,,0.158087867722409,-0.043777797133302,0.0149019501293163,0.0495016920228364,TRUE,,1.53124033203395e-34,TRUE,primary_inferential,all_eligible_classes
131004,Parasiticidal preparations,5.56282410145192e-33,poisson,HAC-Wald,124.729204432514,2.68871583401411e-07,0.0266351308704863,2.71661694273689,FALSE,,0.0385225805705732,0.174077201371691,-0.0411613009215361,-0.0387836341178129,TRUE,,6.7990072351079e-32,TRUE,primary_inferential,all_eligible_classes
060104,Treatment of hypoglycaemia,6.68093331043799e-33,poisson,HAC-Wald,31.8765840476075,2.3228185394916e-08,0.0362899630969283,0.63556651236137,FALSE,,-0.0188678553864702,-0.0349933174425576,0.0138671168192749,0.00195272310147956,TRUE,,7.73581751734925e-32,TRUE,primary_inferential,all_eligible_classes
130700,Preparations for warts and calluses,7.80487251085793e-33,poisson,HAC-Wald,59.9425742577849,9.64196952064922e-09,0.000358727020950189,4.07382291573452,FALSE,,-0.0799560276551729,-0.12221718509264,0.00325532317261208,-0.0370035123810176,TRUE,,8.58535976194372e-32,TRUE,primary_inferential,all_eligible_classes
130801,Sunscreening preparations,3.15734584893217e-32,poisson,HAC-Wald,172.194452986055,6.29037887495926e-08,4.89862119756879e-08,3.46239177990799,FALSE,,-0.0674829983595981,-0.0988037181132257,-0.00740399345565543,-0.0199223750037615,TRUE,,3.30769565126227e-31,TRUE,primary_inferential,all_eligible_classes
030200,Corticosteroids (respiratory),5.7573277320653e-31,poisson,HAC-Wald,1493.48868909051,6.1751064351453e-08,2.3508646621595e-05,2.41823635397516,FALSE,,0.00686060704895206,0.0195729285121151,-0.00555358109539403,0.0125028722720247,TRUE,,5.7573277320653e-30,TRUE,primary_inferential,all_eligible_classes
030402,Allergen immunotherapy,1.11145156579513e-24,poisson,Poisson-LRT,1.23212619340224,0.448243597909744,0.397482556352044,,,,0.0727898983266984,-0.12025043325143,-0.017229545475884,0.00816498163403979,TRUE,,1.06312758467361e-23,TRUE,primary_inferential,all_eligible_classes
