bnf_drug_code,peak_trough_ratio,ptr_lci,ptr_uci,peak_month,trough_month,amp_annual,amp_semiannual,n_peaks,seasonal_reproducibility,stl_seasonal_strength,stl_trend_strength,aic_1h,aic_2h,modality,bnf_class_code,bnf_drug_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,drug_all_q_bh,drug_significant,inference_scope,multiplicity_family,bnf_class_name,class_q_bh,class_significant,parent_class_significant,conditional_drug_q_legacy,conditional_drug_significant_legacy
1003020AA,1.43857236888498,1.26092561898959,1.90970159223361,Nov,Aug,0.0401649357433718,0.159167359980557,2,-0.165619568392427,0.0311826513399488,0.96204586235116,17117.012635493,12359.5121997802,"bimodal (2 harmonics, 2 peaks)",100302,Capsaicin,0.0111446172130627,poisson,HAC-Wald,289.047989046919,1.28299079517406e-10,3.49439255309392e-09,3.71330304394783,FALSE,,-0.000496294741197005,0.0401618694136496,-0.114627616360084,0.110429878433266,TRUE,,0.0303208300712934,TRUE,secondary_exploratory,all_eligible_drugs,"Rubefacients, topical NSAIDs, capsaicin and poultices",1.55919199584476e-59,TRUE,TRUE,0.0233540067713224,TRUE
0102000Y0,1.43555837509429,1.14509908955615,1.97331929579828,Aug,Jan,0.171577887382891,0.0314538399159334,1,0.390275215815671,0.320697847041514,0.411370222047387,6459.9949679883,6339.11242227546,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",010200,Propantheline bromide,0.0127275065368679,poisson,HAC-Wald,139.887576118131,3.43828178969097e-07,0,5.52965978208836,FALSE,,-0.118958687724484,-0.123643851661313,0.00895329807261289,-0.0301526532676664,TRUE,,0.0339632640189297,TRUE,secondary_exploratory,all_eligible_drugs,Antispasmodics and other drugs altering gut motility,0.0936735611860228,FALSE,FALSE,,FALSE
120101040,1.42097499705763,1.21509642803825,2.00139674622465,Jan,May,0.157311172105969,0.0456908346593619,1,-0.027426793045658,0.0301781187871131,0.475667524888764,25925.6371555197,25723.3759338246,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",120101,Dexamethasone sodium metasulphobenzoate,0.0151016236504812,poisson,HAC-Wald,543.299158256036,9.87114188880718e-09,0,2.33402691149558,FALSE,,-0.00685081111667113,0.15716192686652,0.0456861952035755,-0.000651106511978173,TRUE,,0.0392239504948498,TRUE,secondary_exploratory,all_eligible_drugs,Otitis externa,4.03048405132221e-10,TRUE,TRUE,0.0303879766422526,TRUE
0601021X0,1.41677348874426,1.18915551561215,2.3134675647232,Mar,Jul,0.122738841764841,0.0880642883125428,2,-0.0228649109722533,0.102955742482383,0.931132279784561,862.7636957295,810.838944174458,"bimodal (2 harmonics, 2 peaks)",060102,Tolbutamide,0.0192113562576347,poisson,HAC-Wald,11.3608508804363,2.13393772058413e-05,2.45137243837235e-13,0.578941702347111,FALSE,,0.120204713143601,0.0248122996886469,-0.0634005057635343,-0.0611203300459242,TRUE,,0.048351062002419,TRUE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
1202010T0,1.41664782837255,1.25959977818752,1.94476840054744,Jun,Nov,0.173820179156104,0.0239954568754784,1,0.315068101554387,0.507343710351321,0.796135856267267,2992.18716134576,2953.00212333249,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",120201,Triamcinolone acetonide,5.39178717471451e-10,poisson,HAC-Wald,60.7590695457444,3.23999297818619e-11,0,1.89700033356381,FALSE,,0.00152079796574219,-0.173813526100265,0.0231629894573366,0.00626561011093556,TRUE,,4.00885550242132e-09,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nasal allergy,4.93335033400967e-52,TRUE,TRUE,2.81571108012869e-09,TRUE
1202010Z0,1.4061038415845,1.29319815338818,1.64544384744303,May,Jan,0.163009710795219,0.0672083924256647,2,0.564412803371453,0.209860959206826,0.955741884230551,683.695656774239,682.334809048059,"bimodal (2 harmonics, 2 peaks)",120201,Mometasone furoate/olopatadine hydrochloride,1.36074313298495e-05,negbin,NB-LRT,15.1595975240746,0.00011985320176346,0.144100822680776,,,58.2971522958572,0.0351186447403749,-0.159181803624473,-0.0375922431912343,0.0557116797834462,TRUE,,6.90293651837158e-05,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nasal allergy,4.93335033400967e-52,TRUE,TRUE,5.00206134918491e-05,TRUE
0304020AB,1.39305549512547,1.32462281917934,1.48500910692797,May,Nov,0.165789527323272,0.0263872154837675,1,0.728931940722153,0.779273223638506,0.958504246297445,401.377977689344,401.903066446502,unimodal (1 harmonic preferred),030402,Timothy grass pollen allergen extract,4.33369289302951e-30,poisson,Poisson-LRT,1.0567916644797,0.754289688035171,0.101219131923712,,,,0.0860192049489923,-0.14172813323408,-0.0234858988383533,0.012029035569879,TRUE,,9.8163183204901e-29,TRUE,secondary_exploratory,all_eligible_drugs,Allergen immunotherapy,1.06312758467361e-23,TRUE,TRUE,6.63155796189167e-29,TRUE
1312000C0,1.39223244063038,1.34747771747718,1.45868809352102,Jul,Dec,0.163375488543625,0.0240437822130643,1,0.851592740985474,0.861269199877151,0.0127776429089123,1244.55710347956,1197.75563253404,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",131200,Aluminium chloride,8.8664960625009e-79,poisson,HAC-Wald,17.6147424597074,0.000118368030840074,0.0144553889762442,3.10086996019105,FALSE,,-0.0771942147767895,-0.143988205981821,0.018228576703954,-0.015678726174576,TRUE,,4.31798358243794e-77,TRUE,secondary_exploratory,all_eligible_drugs,Antiperspirants,2.92087891177799e-80,TRUE,TRUE,2.9170772045628e-77,TRUE
1307000M0,1.3916484469395,1.31267340688866,1.48373374733803,Aug,Dec,0.147253317918989,0.0436449232808067,1,0.884469037868867,0.890652050949104,0.44027460268803,2222.66229140596,1930.56946849436,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",130700,Salicylic acid,1.43851342811945e-27,poisson,HAC-Wald,34.6606998668908,6.26160933153201e-06,9.6124039054013e-06,1.14932708163983,FALSE,,-0.0696712876184364,-0.129728375152624,0.022977070946782,-0.0371070551094269,TRUE,,3.0458958238877e-26,TRUE,secondary_exploratory,all_eligible_drugs,Preparations for warts and calluses,8.58535976194372e-32,TRUE,TRUE,2.05769964283173e-26,TRUE
1202020P0,1.38781159888607,1.32261428589032,1.45952250186229,Jan,Aug,0.152562767317296,0.0365436192632715,1,0.898833853092956,0.927250707843864,0.816741705255961,869.753499240592,801.439059498223,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",120202,Xylometazoline hydrochloride,6.95296768132128e-50,poisson,HAC-Wald,8.13704797373256,5.45464190132857e-08,1.07802655691103e-13,2.09706037995731,FALSE,,0.113896912437877,0.101503159106651,-0.0146326359553367,0.0334861474920233,TRUE,,2.33523811089894e-48,TRUE,secondary_exploratory,all_eligible_drugs,Topical nasal decongestants,0.00140116339488567,TRUE,TRUE,1.57760439114117e-48,TRUE
0304010A0,1.38401597455813,1.35491917500182,1.41437715081656,Jun,Jan,0.158720219497672,0.0379969039053324,1,0.946740385521048,0.933177684190589,0.812469222641267,786.246912171211,667.491069319256,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",030401,Acrivastine,4.13990259631736e-279,poisson,HAC-Wald,4.29286359855049,0.00627946133848839,0.0373517046378433,1.60225994579151,FALSE,,-0.0152691429084047,-0.157984054107469,-0.00424101720530431,0.0377594819807605,TRUE,,1.34408837627104e-276,TRUE,secondary_exploratory,all_eligible_drugs,Antihistamines,1.95040709693529e-226,TRUE,TRUE,9.08018636125608e-277,TRUE
0304010AB,1.36491521153079,1.32960221797877,1.40223009981465,Jun,Jan,0.152662278589199,0.0331453740632835,1,0.934707319410426,0.914078289880405,0.83474268077181,749.749303392484,731.390568795614,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",030401,Desloratadine,6.96444935059886e-27,negbin,NB-LRT,16.2357302717792,0.00574468385888056,0.0573341361769677,,,1196.73142923429,0.00403002965634457,-0.152609076286488,-0.0159400828430291,0.029060791123993,TRUE,,1.35667473349666e-25,TRUE,secondary_exploratory,all_eligible_drugs,Antihistamines,1.95040709693529e-226,TRUE,TRUE,9.1652153453881e-26,TRUE
0603020T0,1.35949926564298,1.28978840027571,1.43134391481862,Dec,Aug,0.126139743324346,0.0533142850638482,1,0.85035255969055,0.843214762288161,0.61190154116544,91621.5516694718,55699.8845050387,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",060302,Prednisolone,1.38911506245793e-45,poisson,HAC-Wald,1382.19143432252,0.000321197581341116,0.0101113581554407,1.90169860423529,FALSE,,0.0432370492951719,0.118498069242409,-0.02214779734869,0.0484962685623402,TRUE,,4.22811897135631e-44,TRUE,secondary_exploratory,all_eligible_drugs,Glucocorticoid therapy,7.99962161406946e-42,TRUE,TRUE,2.85636784717911e-44,TRUE
1308010W0,1.35279399531862,1.30874132552065,1.41898008843538,Aug,Jan,0.150743656035813,0.0184939172840403,1,0.838561996768943,0.861834207087061,0.798891925253513,2947.01318967323,2857.21123237961,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",130801,Diclofenac sodium,2.93927248918348e-57,poisson,HAC-Wald,57.3090185917787,5.73897711753591e-08,0.000506100869706372,7.751899755682,FALSE,,-0.0824555765572365,-0.126193215862253,-0.00691489163739745,-0.0171525289724861,TRUE,,1.14514056178588e-55,TRUE,secondary_exploratory,all_eligible_drugs,Sunscreening preparations,3.30769565126227e-31,TRUE,TRUE,7.73616519153091e-56,TRUE
1103010G0,1.34868405209217,1.29344195351998,1.40987829642347,Sep,May,0.108897350253928,0.0642528101437785,2,0.835615823309466,0.832254205123892,0.949054719482779,970.253031421901,748.909556858862,"bimodal (2 harmonics, 2 peaks)",110301,Gentamicin sulfate,5.33249362009789e-43,poisson,HAC-Wald,6.78848648203061,5.53282571849454e-06,0.0223380191743794,6.13529494883482,FALSE,,-0.0957837389538611,0.0518083800590727,0.038167088962557,-0.0516884603320385,TRUE,,1.52760258411039e-41,TRUE,secondary_exploratory,all_eligible_drugs,Antibacterials,9.40936355817698e-11,TRUE,TRUE,1.03199435353659e-41,TRUE
0603020M0,1.34681776763808,1.22485775003966,2.18424224059659,Jul,Dec,0.134242339630211,0.0431523127907555,1,0.394904889245904,0.526162128103604,0.905708218588683,910.284232388277,870.014762423673,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",060302,Hydrocortisone sodium succinate,0.000188351930758061,poisson,HAC-Wald,10.8485099175879,6.06088234241483e-08,0.00452548738710545,2.28463848812936,FALSE,,-0.0102651378663333,-0.133849290973013,0.03453874980466,-0.0258688395781933,TRUE,,0.000841535690634641,TRUE,secondary_exploratory,all_eligible_drugs,Glucocorticoid therapy,7.99962161406946e-42,TRUE,TRUE,0.000610520051422682,TRUE
0106050B0,1.34407352353205,1.1981429651683,1.59821632493039,Dec,Sep,0.041665078666821,0.124581819030614,2,0.0182677608121569,0,0.676676921211987,480.465659918174,470.864767441106,"bimodal (2 harmonics, 2 peaks)",010605,Bowel cleansing solutions,0.00485324800835574,negbin,NB-LRT,5.11177651593606,0.00209000224869438,0.911904762498036,,,58.0192993580612,0.00650537997987533,0.041154086208174,-0.0117893879021275,0.124022739712803,TRUE,,0.0149590618991724,TRUE,secondary_exploratory,all_eligible_drugs,Bowel cleansing preparations,0.169064721999555,FALSE,FALSE,,FALSE
0106060C0,1.33548477353676,1.25031758137551,1.60812667983786,Jun,Jan,0.140112757313032,0.019020037216709,1,0.376153101883332,0.208993989458366,0.968229247470685,800.221671270559,798.498645347892,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",010606,Naldemedine,2.77176756387868e-21,poisson,HAC-Wald,10.4091580033874,0.000956409385004451,6.63517654375667e-07,1.94104761136519,FALSE,,-0.0405142659871459,-0.134127473000066,-0.0178307543508921,0.00662012197796523,TRUE,,4.09045698063308e-20,TRUE,secondary_exploratory,all_eligible_drugs,Peripheral opioid-receptor antagonists,0.377717910393493,FALSE,FALSE,,FALSE
1201010AE,1.33514754708624,1.2570371108576,1.99162693239325,Sep,May,0.12666649524013,0.0445398072354976,1,0.68222694678574,0.673193649872164,0.955908655525185,4564.62127463924,3874.45592616297,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",120101,Ciprofloxain/dexameth,1.92936399958301e-19,poisson,HAC-Wald,82.6241815249753,1.46905619524553e-06,4.41659531169591e-09,1.5628784729426,FALSE,,-0.095745060254458,0.0829293943863579,0.0327984364315664,-0.0301339840747914,TRUE,,2.61000074388035e-18,TRUE,secondary_exploratory,all_eligible_drugs,Otitis externa,4.03048405132221e-10,TRUE,TRUE,1.81360215960803e-18,TRUE
1310012K0,1.32880930550705,1.30050720604468,1.36354953850633,Apr,Nov,0.135197198682411,0.0432749095017029,1,0.888614827847104,0.924759019600794,0.514004677077836,2935.30447280228,1956.4755519232,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",131001,Metronidazole,1.2380403280321e-162,poisson,HAC-Wald,34.0822940697302,3.00711982014827e-07,0.0102448511252248,2.17835944319528,FALSE,,0.113637240466281,-0.0732452053774172,-0.0321229698206204,-0.0289971136888499,TRUE,,1.50731409937908e-160,TRUE,secondary_exploratory,all_eligible_drugs,Antibacterial preparations,0.0117193096799549,TRUE,TRUE,1.0182881698064e-160,TRUE
1310040V0,1.32199113497652,1.20782527407937,1.49405425314568,Oct,May,0.131781203457982,0.0261778496483655,1,0.422025699427628,0.510962747222433,0.619518025990247,509.936038074455,512.809960591949,unimodal (1 harmonic preferred),131004,Dimeticone (Parasiticidal),0.000131832967090549,negbin,NB-LRT,6.44760867470258,0.000250683024496827,0.189658280293672,,,88.3396744812112,-0.0825705848847882,0.102705326525054,0.00260978870442762,-0.0260474339452214,TRUE,,0.000605685424274504,TRUE,secondary_exploratory,all_eligible_drugs,Parasiticidal preparations,6.7990072351079e-32,TRUE,TRUE,0.000438111577502936,TRUE
0304010AF,1.32062710593245,1.27531951730006,1.39966747826637,Jun,Nov,0.138954175840246,0.0355966326145019,1,0.79317175173227,0.818612070741434,0.94944548104014,425.126914590394,420.128536882404,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",030401,Bilastine,1.80483247553282e-31,poisson,Poisson-LRT,1.10191616745147,0.681071413218174,0.239596932988021,,,,0.00534744056453563,-0.138851243648917,-0.00166934852663552,0.0355574679777461,TRUE,,4.1854924551642e-30,TRUE,secondary_exploratory,all_eligible_drugs,Antihistamines,1.95040709693529e-226,TRUE,TRUE,2.82757087833475e-30,TRUE
1201010G0,1.31748736565518,1.23671771070718,1.40516182940295,Sep,May,0.102394964584413,0.0575533782120472,2,0.597388834700413,0.645843319342426,0.692046439813645,664.557813035011,651.530212643505,"bimodal (2 harmonics, 2 peaks)",120101,Hydrocortisone acetate,9.104061649536e-10,negbin,NB-LRT,13.1821623552196,1.92740090826404e-07,0.333081504172962,,,286.059865193475,-0.0908147493464631,0.0473012692576234,0.0209127493506778,-0.0536194764821019,TRUE,,6.71769397473338e-09,TRUE,secondary_exploratory,all_eligible_drugs,Otitis externa,4.03048405132221e-10,TRUE,TRUE,4.71690753180684e-09,TRUE
1303000D0,1.31549868439461,1.22423988495407,1.66595330304718,Apr,Oct,0.137375066691711,0.00991189492069866,1,0.381245448340716,0.187703015402974,0.120473029341744,3478.56424957633,3475.60771630749,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",130300,Calamine,2.78997139088242e-15,poisson,HAC-Wald,74.1484124447889,8.16879626092407e-06,7.44056830186413e-05,2.92035747177952,FALSE,,0.114457293580021,-0.0759699736401751,-0.00964519152757495,-0.00228384354003691,TRUE,,2.92197003733277e-14,TRUE,secondary_exploratory,all_eligible_drugs,Topical local anaesthetics and antipruritics,0.0257285967380165,TRUE,TRUE,2.01736392879191e-14,TRUE
1108020A0,1.31216293605811,1.16318170534819,1.8473672426796,May,Oct,0.132124458942256,0.0228224429791852,1,-0.0400400661702172,0.0199281476370697,0.86696402835977,668.318602008865,669.283776868483,unimodal (1 harmonic preferred),110802,Diclofenac sodium,0.0132101777833584,poisson,HAC-Wald,7.66465123456916,4.84607210989315e-06,0,1.74898515895404,FALSE,,0.070345234123017,-0.111841050991851,-0.000872000348577477,0.0228057781917268,TRUE,,0.0348691413576994,TRUE,secondary_exploratory,all_eligible_drugs,Ocular diagnostic & peri-operative prepn & photodynamic tt,0.436913075381646,FALSE,FALSE,,FALSE
0502050B0,1.31032475955272,1.23169203722432,1.68306610991232,Apr,Nov,0.138005243825549,0.0395399714521493,1,0.224730572657499,0.463718765749022,0.871177266002574,533.982096580264,532.418752140415,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",050205,Griseofulvin,2.63877370863147e-07,poisson,HAC-Wald,4.6058999046767,4.4958620842716e-05,2.24152918448794e-11,3.11613956451411,FALSE,,0.0406206379002759,-0.131891664254887,0.019103563447052,-0.0346188273351545,TRUE,,1.64754204628657e-06,TRUE,secondary_exploratory,all_eligible_drugs,Other antifungals,1.64563226144604e-13,TRUE,TRUE,1.1811653743398e-06,TRUE
1306030B0,1.29353755630758,1.27280334812295,1.34354375263606,Apr,Dec,0.132250289198235,0.0383528943823914,1,0.870294661501665,0.874067722828115,0.961999302615388,1684.9067001553,1351.27979523934,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",130603,Ivermectin,2.45897707662938e-158,poisson,HAC-Wald,20.1051420348285,2.15739184490597e-08,1.43307311428753e-06,8.47941430410229,FALSE,,0.0930445650552852,-0.093983232050668,-0.0383122582821376,-0.00176504187759002,TRUE,,2.66115963626335e-156,TRUE,secondary_exploratory,all_eligible_drugs,Topical preparation for rosacea,2.45879982359496e-118,TRUE,TRUE,1.79778546269126e-156,TRUE
1202010C0,1.29285486262574,1.24016928342077,1.35163398719977,Jun,Oct,0.11286088034975,0.0511809909835673,2,0.799519312689893,0.885936413560985,0.82912939494422,1008.89290006552,991.017826586496,"bimodal (2 harmonics, 2 peaks)",120201,Beclometasone dipropionate,9.56214443165027e-15,negbin,NB-LRT,365.496271841602,1.43118528748825e-06,0.125659191377992,,,446.583367756125,0.0397876830258547,-0.105614954399245,-0.0122159821413453,0.0497017466331147,TRUE,,9.90800923024188e-14,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nasal allergy,4.93335033400967e-52,TRUE,TRUE,6.8390119956803e-14,TRUE
0501030Z0,1.29003221477322,1.2033160931734,1.38580567037511,Dec,Aug,0.109050865336441,0.0425258145351015,1,0.626180113677776,0.641114493641233,0.783898464998681,1619.917105722,1418.5960839117,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",050103,Doxycycline monohydrate,2.00224121440512e-20,poisson,HAC-Wald,22.7153549239997,8.21829123010662e-05,0.0152342096186782,4.89658791846164,FALSE,,0.0755494434272147,0.0786407834934562,-0.0298598778477351,0.030279243662816,TRUE,,2.86791609239792e-19,TRUE,secondary_exploratory,all_eligible_drugs,Tetracyclines,3.22372888099791e-88,TRUE,TRUE,1.99617381678571e-19,TRUE
1404000S0,1.28995701479287,1.19891379014786,1.46425586794279,Jan,May,0.0535754014487621,0.102571777139769,2,0.483639326998957,0.2362175138242,0.863112722014543,32363.6335757571,23059.6122734412,"bimodal (2 harmonics, 2 peaks)",140400,Typhoid,4.58721192725929e-07,poisson,HAC-Wald,555.238940701655,5.44096209115888e-05,3.22371138672395e-08,1.28652248866781,FALSE,,0.0241498512037397,0.0478237213862875,0.0991747932299041,0.0261788054237797,TRUE,,2.81002793531481e-06,TRUE,secondary_exploratory,all_eligible_drugs,Vaccines and antisera,5.01709265504371e-74,TRUE,TRUE,2.02576204572927e-06,TRUE
0601023AB,1.28892083518713,1.1763511963089,2.27266169621195,Jul,Nov,0.101323524679153,0.0531069235848348,2,-0.261926156217081,0,0.968323561133968,32231.6705004639,31317.6388599451,"bimodal (2 harmonics, 2 peaks)",060102,Liraglutide,0.000353523978611451,poisson,HAC-Wald,799.705817803074,9.76246390242563e-06,0,3.59667558353445,FALSE,,0.028568711707583,-0.0972125782230669,0.0493219837429434,-0.0196897753239166,TRUE,,0.00147150579131433,TRUE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
