bnf_class_code,bnf_drug_code,bnf_drug_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,drug_all_q_bh,drug_significant,inference_scope,multiplicity_family,bnf_class_name,class_q_bh,class_significant,parent_class_significant,conditional_drug_q_legacy,conditional_drug_significant_legacy
060102,0601023AW,Semaglutide,0.638860775203816,poisson,HAC-Wald,1179.66062008943,7.40984846968348e-07,0,5.83150428012694,FALSE,,0.0164611009378278,-0.0288011099681537,-0.0159636253206997,-0.005417263073353,TRUE,,0.751510138947484,FALSE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
040101,0401010F0,Clomethiazole,0.641839152835208,poisson,HAC-Wald,8.01371185280799,0.00177937451524082,9.41469124882133e-14,0.779387210878764,FALSE,,0.0177270468657224,0.0606819315529498,0.0122945616726566,-0.0288340214102273,TRUE,,0.751531890541533,FALSE,secondary_exploratory,all_eligible_drugs,Hypnotics,8.49270687446684e-13,TRUE,TRUE,0.714743470101324,FALSE
040302,0403020H0,Isocarboxazid,0.641740274487879,poisson,Poisson-LRT,1.15758995474522,0.559657523026262,0.568310315971023,,,,0.0236366367018308,-0.0163950546299003,0.00594205916255197,0.0106375097226867,TRUE,,0.751531890541533,FALSE,secondary_exploratory,all_eligible_drugs,Monoamine-oxidase inhibitors (maois),0.832959518117474,FALSE,FALSE,,FALSE
070301,0703011A0,Etonogestrel/ethinylestradiol,0.640894045454778,negbin,NB-LRT,5.20750616545442,0.00224270969762975,0.215695646941208,,,356.808460545806,-0.00855120847731735,0.000926820661000199,-0.0115513123581086,0.0145492137213441,TRUE,,0.751531890541533,FALSE,secondary_exploratory,all_eligible_drugs,Combined hormonal contraceptives and systems,9.91433051466992e-09,TRUE,TRUE,0.714743470101324,FALSE
090602,0906024N0,Pyridoxine hydrochloride,0.641965639559092,negbin,NB-LRT,4.44995373959234,6.23925660876849e-07,0.14259471517879,,,2790.9092065448,-0.00267756690678589,0.00236704782500439,-0.00405053336299159,0.00522821029403659,TRUE,,0.751531890541533,FALSE,secondary_exploratory,all_eligible_drugs,Vitamin B group,0.0224467549907545,TRUE,TRUE,0.714743470101324,FALSE
041003,0410030B0,Buprenorph hydrochloride/naloxone hydrochloride,0.643667455440969,poisson,Poisson-LRT,1.46102039261584,0.234038935296377,0.138903306687735,,,,-0.0184978056084016,0.000314418335529641,0.000343086510951508,-0.00312596386642318,TRUE,,0.752619569747303,FALSE,secondary_exploratory,all_eligible_drugs,Opioid dependence,0.00172848088230961,TRUE,TRUE,0.715427678513779,FALSE
060202,0602020N0,Propylthiouracil,0.646007642881109,negbin,NB-LRT,2.85446863791457,0.0011769066453426,0.0879840951579075,,,3028.82005050343,0.00188058125055203,-0.00452961365321205,-7.6214792123479e-05,0.00603926479148034,TRUE,,0.754450172861152,FALSE,secondary_exploratory,all_eligible_drugs,Antithyroid drugs,0.755012174047654,FALSE,FALSE,,FALSE
050102,0501021M0,Cefradine,0.648660500575433,poisson,Poisson-LRT,1.21923427892315,0.47657850273684,0.720619112083601,,,,0.00458091091971235,0.00726728120623944,-0.00446840238388776,0.00281591224543088,TRUE,,0.756641110850865,FALSE,secondary_exploratory,all_eligible_drugs,Cephalosporins and other beta-lactams,4.30504844194276e-06,TRUE,TRUE,0.719761567248963,FALSE
020802,0208020AA,Edoxaban,0.653673043835958,poisson,HAC-Wald,342.50439801753,1.24069245132135e-07,0.000241545186877135,2.42426481044421,FALSE,,0.0090698102798367,0.0010946747355204,-0.00146090905213955,0.000777959763209322,TRUE,,0.761576010402181,FALSE,secondary_exploratory,all_eligible_drugs,Oral anticoagulants,0.00531800462558879,TRUE,TRUE,0.724102462700438,FALSE
010601,0106010E0,Ispaghula husk,0.662407645184937,poisson,HAC-Wald,364.770139221551,0.0101233046953221,4.26591884783445e-06,2.61319431669538,FALSE,,0.00436495524187947,-0.0370628074767615,6.80666883491533e-05,-0.0200126868909395,TRUE,,0.769289368238511,FALSE,secondary_exploratory,all_eligible_drugs,Bulk-forming laxatives,0.729235303989457,FALSE,FALSE,,FALSE
090606,0906060Q0,Phytomenadione,0.661705273289841,poisson,HAC-Wald,3.35747339313264,0.000704404345552414,6.2450409382131e-05,3.19166942828519,FALSE,,0.0179674280713948,-0.0070251496116139,-0.00475983789249328,-0.00634913526004637,TRUE,,0.769289368238511,FALSE,secondary_exploratory,all_eligible_drugs,Vitamin K,0.331280947310131,FALSE,FALSE,,FALSE
110600,1106000AM,Tafluprost and timolol,0.662663018431325,negbin,NB-LRT,20.6026295776077,0.00605104255137617,0.0869260218422051,,,203.420678256424,-0.011653246735603,-0.00492662123229632,-0.0169395868416558,-0.0104121082011279,TRUE,,0.769289368238511,FALSE,secondary_exploratory,all_eligible_drugs,Treatment of glaucoma,0.405750746864685,FALSE,FALSE,,FALSE
020302,0203020R0,Propafenone hydrochloride,0.66461194746492,poisson,Poisson-LRT,1.35888336019452,0.254531313449527,0.062517112531553,,,,-0.00236136348545652,0.00486840820309871,-0.00532547223934665,0.00491340331846626,TRUE,,0.770633377179562,FALSE,secondary_exploratory,all_eligible_drugs,Drugs for arrhythmias,0.145276570341784,FALSE,FALSE,,FALSE
060402,0604020K0,Testosterone,0.665820579211866,negbin,NB-LRT,40.1678928743076,5.84096383289062e-09,0.244523538395662,,,1096.56227267112,-0.00205484544391052,0.000643002295308522,-0.00946819482384019,0.00233245215993384,TRUE,,0.771116818254884,FALSE,secondary_exploratory,all_eligible_drugs,Male sex hormones and antagonists,6.44078395714296e-07,TRUE,TRUE,0.736019802436586,FALSE
100101,1001010X0,Nabumetone,0.666668392480555,poisson,HAC-Wald,1.62612507440203,0.0941162650562086,0.00909891371509608,2.40236376205929,FALSE,,-0.00161801406569141,-0.00467202696586112,0.00459099146305905,-0.000242511413008081,TRUE,,0.771181727168718,FALSE,secondary_exploratory,all_eligible_drugs,Non-steroidal anti-inflammatory drugs,5.27206392050756e-10,TRUE,TRUE,0.736019802436586,FALSE
040901,0409010T0,Selegiline hydrochloride,0.676090744253557,poisson,HAC-Wald,42.9813031019295,1.15882902227055e-05,0,0.629725571726259,FALSE,,0.0265334014393079,0.037680129307992,-0.0207604297231853,0.00144831127634525,TRUE,,0.781153481498179,FALSE,secondary_exploratory,all_eligible_drugs,Dopaminergic drugs used in parkinsonism,0.000377505620594641,TRUE,TRUE,0.745172043080135,FALSE
020400,0204000R0,Propranolol hydrochloride,0.679251677947612,poisson,HAC-Wald,474.696544179505,1.64249286900377e-08,0.000156703553087167,4.42243747720839,FALSE,,0.00174460904410552,0.00187440570156929,-0.00264164154028118,-0.00122720382678846,TRUE,,0.783707528542563,FALSE,secondary_exploratory,all_eligible_drugs,Beta-adrenoceptor blocking drugs,0.0081054061707156,TRUE,TRUE,0.747404020216603,FALSE
090603,0906031C0,Ascorbic acid,0.679910535542573,poisson,HAC-Wald,4.18863500767393,1.8554285399967e-05,0.00116529594352988,2.3606166986338,FALSE,,-0.00393734955465968,0.00219315061639667,-0.000363624937630134,0.00530948848094879,TRUE,,0.783707528542563,FALSE,secondary_exploratory,all_eligible_drugs,Vitamin C,0.750088243057685,FALSE,FALSE,,FALSE
040801,0408010AB,Tiagabine,0.682360247384522,poisson,HAC-Wald,1.1935709358363,0.510869901561479,0.00193718225334483,3.2850317494657,FALSE,,0.016830189231805,0.0029370713582563,-0.00615740532454284,0.00690498577422297,TRUE,,0.78560151412828,FALSE,secondary_exploratory,all_eligible_drugs,Control of epilepsy,0.0462428934317855,TRUE,TRUE,0.749571023003365,FALSE
040600,0406000A0,Hyoscine,0.684590164844085,poisson,HAC-Wald,54.4706296126937,1.72903827237373e-08,0,6.64376351647417,FALSE,,0.0339252257530424,-0.0146921959826657,0.000684550082220543,-0.000788092093684774,TRUE,,0.787238276928146,FALSE,secondary_exploratory,all_eligible_drugs,Drugs used in nausea and vertigo,4.48078666131178e-09,TRUE,TRUE,0.750767214112347,FALSE
070405,0704050AC,Avanafil,0.686515842554721,poisson,HAC-Wald,1.6687982617821,0.0294057734786033,0.00158899477336216,0.535065221149172,FALSE,,-0.00830520461769329,0.00252187583981788,0.00857768185001763,0.00148062252173127,TRUE,,0.788521734255069,FALSE,secondary_exploratory,all_eligible_drugs,Drugs for erectile dysfunction,0.31408709366056,FALSE,FALSE,,FALSE
070402,0704020AA,Duloxetine hydrochloride,0.690967952314191,poisson,HAC-Wald,32.93183025065,6.04165915713495e-07,0.00225513291147084,9.57665569499606,FALSE,,0.00220906092933851,-0.0134017882657741,0.00491189209653461,-0.00264354235709874,TRUE,,0.792700571912865,FALSE,secondary_exploratory,all_eligible_drugs,Drugs for urinary frequency enuresis and incontinence,0.102138015457376,FALSE,FALSE,,FALSE
060202,0602020D0,Carbimazole,0.693300053517523,poisson,HAC-Wald,35.6696166607779,1.90443481128473e-07,0.00109353477391472,0.267050815620661,FALSE,,-0.00365606837682073,0.00130764093053992,-0.000911221033410138,0.00354546820822129,TRUE,,0.794440296618903,FALSE,secondary_exploratory,all_eligible_drugs,Antithyroid drugs,0.755012174047654,FALSE,FALSE,,FALSE
020302,0203020G0,Disopyramide phosphate,0.694582006513395,poisson,HAC-Wald,7.19623196014115,0.000215201968663327,1.77182712945978e-11,2.20299230972495,FALSE,,0.0181251278007063,0.0530513313889293,-0.00477255501210068,-0.0443439139838858,TRUE,,0.794974000404285,FALSE,secondary_exploratory,all_eligible_drugs,Drugs for arrhythmias,0.145276570341784,FALSE,FALSE,,FALSE
131001,1310011Y0,Silver sulfadiazine,0.695534098523404,poisson,HAC-Wald,24.8720579739683,0.000291595764801422,6.48922940937879e-08,5.43697724570349,FALSE,,-0.0162350458364681,-0.00883982692496521,0.01299168162222,0.0183915851512127,TRUE,,0.795129356762671,FALSE,secondary_exploratory,all_eligible_drugs,Antibacterial preparations,0.0117193096799549,TRUE,TRUE,0.761499894889185,FALSE
110600,1106000AG,Timolol and brimonidine,0.700647615716117,negbin,NB-LRT,3.9308708226072,0.0049639276544421,0.0928265156649355,,,1569.17421690359,-0.00725734499457516,0.00273039436270832,-0.00582774545311155,0.0016690148426196,TRUE,,0.800036081720396,FALSE,secondary_exploratory,all_eligible_drugs,Treatment of glaucoma,0.405750746864685,FALSE,FALSE,,FALSE
050302,0503021E0,Famciclovir,0.704696894512072,poisson,HAC-Wald,1.2696031528539,0.366121296588805,1.62900490319196e-07,1.16324564394348,FALSE,,-0.0119426974755886,0.00780284087062392,-0.000496808097318472,0.00575758789529236,TRUE,,0.801897950048313,FALSE,secondary_exploratory,all_eligible_drugs,Herpesvirus infections,0.0771200863996355,FALSE,FALSE,,FALSE
110600,1106000AC,Brinzolamide,0.705571399580497,poisson,HAC-Wald,54.5072443132002,1.60127901666262e-10,0.000163773552145696,2.36511098430088,FALSE,,-0.00346362518081739,-0.0027109223470691,-0.003143157595881,-0.000529635650458965,TRUE,,0.801897950048313,FALSE,secondary_exploratory,all_eligible_drugs,Treatment of glaucoma,0.405750746864685,FALSE,FALSE,,FALSE
120302,1203020H0,Miconazole,0.704918974314832,poisson,HAC-Wald,411.12591278193,7.30000288058696e-06,1.71403973681095e-07,1.1068849607542,FALSE,,-0.0122034718197434,-0.0085358543611764,0.00741182480812339,0.0216152328059069,TRUE,,0.801897950048313,FALSE,secondary_exploratory,all_eligible_drugs,Oropharyngeal anti-infective drugs,0.774536571070278,FALSE,FALSE,,FALSE
120304,1203040G0,Hexetidine,0.705071169660987,poisson,Poisson-LRT,1.05997599604677,0.723225599222775,0.674804746649778,,,,0.012316110774581,-0.0261281721703964,0.000636566764955173,0.010916796335994,TRUE,,0.801897950048313,FALSE,secondary_exploratory,all_eligible_drugs,"Mouth-washes, gargles and dentifrices",0.235366949615701,FALSE,FALSE,,FALSE
040201,0402010AI,Lurasidone,0.709306151562483,negbin,NB-LRT,4.83075855495881,2.8659332342807e-05,0.387898110898909,,,1272.61841100226,0.00454576187293877,-0.00804373431812127,0.000778069670788884,0.00367645643066392,TRUE,,0.803472305828557,FALSE,secondary_exploratory,all_eligible_drugs,Antipsychotic drugs,0.00313994020549551,TRUE,TRUE,0.772857385435672,FALSE
110303,1103030W0,Ganciclovir,0.709431399396878,poisson,Poisson-LRT,1.4244160540837,0.197496530324658,0.436030694594482,,,,-0.000771786274343374,0.00813410644084066,0.00135182457422465,0.00581676381041265,TRUE,,0.803472305828557,FALSE,secondary_exploratory,all_eligible_drugs,Antivirals,1.44223095977901e-09,TRUE,TRUE,0.772857385435672,FALSE
130502,1305020S0,Salicylic acid,0.707985936582331,poisson,HAC-Wald,4.64793852433325,1.83940297571126e-06,3.31481596616001e-08,1.71379982758341,FALSE,,0.0532373811050084,-0.0151382169150233,-0.0103422368842799,-0.00981158607309941,TRUE,,0.803472305828557,FALSE,secondary_exploratory,all_eligible_drugs,Preparations for psoriasis,2.00974064079059e-55,TRUE,TRUE,0.772857385435672,FALSE
010402,0104020H0,Co-phenotrope (Diphenox hydrochloride/atropine sulfate),0.718692279496694,negbin,NB-LRT,5.126581239545,0.00531831475101146,0.381411912464951,,,34.2925528966687,0.0601051891418138,0.00272355638356135,0.00894806406180603,-0.0105026227397459,TRUE,,0.808186610493733,FALSE,secondary_exploratory,all_eligible_drugs,Antimotility drugs,2.18265840235112e-06,TRUE,TRUE,0.779076639059019,FALSE
020604,0206040AG,Pentoxifylline,0.717326545526884,negbin,NB-LRT,2.33379815988784,0.0353295708935407,0.889523346820985,,,1505.3031698468,0.00981392379328609,-0.00441181873159029,-0.00360485429908486,-0.00111261748711591,TRUE,,0.808186610493733,FALSE,secondary_exploratory,all_eligible_drugs,Peripheral vasodilators and related drugs,0.844365795596646,FALSE,FALSE,,FALSE
040801,040801020,Valproic acid,0.717619479871213,negbin,NB-LRT,1.94778933391287,0.0223891787640943,0.0525230698664242,,,1834.6016902222,-0.000954975866010845,0.0102091402349048,-0.00448428931417907,0.00209231696126786,TRUE,,0.808186610493733,FALSE,secondary_exploratory,all_eligible_drugs,Control of epilepsy,0.0462428934317855,TRUE,TRUE,0.779076639059019,FALSE
050303,0503031B0,Entecavir,0.718368974079559,poisson,HAC-Wald,1.5700944192708,0.109867296163701,4.70600600220861e-05,3.33120393428013,FALSE,,-0.0218065609900825,0.00972337712769894,0.0175322081904724,0.0197013589062493,TRUE,,0.808186610493733,FALSE,secondary_exploratory,all_eligible_drugs,Viral hepatitis,0.897778377416134,FALSE,FALSE,,FALSE
090605,0906050T0,Tocopheryl acetate,0.717658525553117,poisson,Poisson-LRT,1.4454178054889,0.214919667954234,0.367513167084591,,,,-0.00230524187848417,0.00699969610798859,-0.0116342307008885,0.00396672249563135,TRUE,,0.808186610493733,FALSE,secondary_exploratory,all_eligible_drugs,Vitamin E,0.789571897409945,FALSE,FALSE,,FALSE
110500,1105000S0,Tropicamide,0.719402249792676,poisson,Poisson-LRT,1.19511055150553,0.510230274854713,0.116762128088328,,,,-0.00343283316390927,-0.0288490828281982,0.000410412342550152,0.00543971875016743,TRUE,,0.808186610493733,FALSE,secondary_exploratory,all_eligible_drugs,Mydriatics and cycloplegics,0.951830971572487,FALSE,FALSE,,FALSE
130601,1306010AB,Clindamycin/tretinoin,0.715647582613319,negbin,NB-LRT,99.6364228026395,0.00196187363655612,0.397292705704819,,,50.3578667773922,-0.0108359854715557,0.0236259994078878,0.010196497947762,-0.0314298019232833,TRUE,,0.808186610493733,FALSE,secondary_exploratory,all_eligible_drugs,Topical preparations for acne,0.0462428934317855,TRUE,TRUE,0.778340676627378,FALSE
070201,0702010G0,Estradiol,0.721324568006595,poisson,HAC-Wald,137.891584646843,6.30204712446763e-12,0.0164585824751344,7.22204272832814,FALSE,,-0.000684104434938364,0.000330709332403877,-0.00499530200984024,9.89347333637988e-05,TRUE,,0.809412591288507,FALSE,secondary_exploratory,all_eligible_drugs,Preparations for vaginal and vulval changes,0.380896625937797,FALSE,FALSE,,FALSE
030401,0304010K0,Cyproheptadine hydrochloride,0.722360966743204,poisson,HAC-Wald,4.00372793264127,0.000219128048974191,2.22044604925031e-16,1.65304525827593,FALSE,,0.0647071234640326,0.0142054989759691,-0.0179218416834461,0.00814814249752247,TRUE,,0.809642786660392,FALSE,secondary_exploratory,all_eligible_drugs,Antihistamines,1.95040709693529e-226,TRUE,TRUE,0.78176565150827,FALSE
060701,0607010T0,Quinagolide hydrochloride,0.724407120257046,poisson,HAC-Wald,0.671975274890557,0.999990782402411,0.0183800385481441,3.09906234426549,FALSE,,-0.00365414311644705,0.0065300353908736,0.00767680985309793,-0.00463260571243219,TRUE,,0.811002913942946,FALSE,secondary_exploratory,all_eligible_drugs,Bromocriptine and other dopaminergic drugs,0.545517828547879,FALSE,FALSE,,FALSE
040302,0403020Q0,Tranylcypromine sulfate,0.73245331412296,poisson,Poisson-LRT,0.772309853677029,0.997002061270959,0.479089431500086,,,,0.00287739133356791,0.0143446992700128,-0.00363960108130228,-0.00726938152236978,TRUE,,0.816185479845662,FALSE,secondary_exploratory,all_eligible_drugs,Monoamine-oxidase inhibitors (maois),0.832959518117474,FALSE,FALSE,,FALSE
080103,0801030L0,Mercaptopurine,0.732458207189664,poisson,HAC-Wald,4.01590423526851,0.00055917952502968,0.0219410063801504,6.3304239682292,FALSE,,0.00104537048356007,0.000774198555298141,-0.000940781554392051,0.00417102611274498,TRUE,,0.816185479845662,FALSE,secondary_exploratory,all_eligible_drugs,Antimetabolites,0.769739487426067,FALSE,FALSE,,FALSE
080304,0803042R0,Degarelix,0.733414642634556,negbin,NB-LRT,2.60628143019219,0.018276629053451,0.304628162771266,,,2186.07111012352,-0.00337231152330693,-0.00362404694457286,-0.00111730904112105,-0.00680891585827454,TRUE,,0.816185479845662,FALSE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,0.789831153606445,FALSE
090605,0906050P0,Vitamin E,0.734064148197946,negbin,NB-LRT,2.41018095768375,0.00170952705238144,0.288270931252309,,,1694.42643337288,0.00351226042091628,0.00412876625548612,-0.000297279016919844,0.00846816292453503,TRUE,,0.816185479845662,FALSE,secondary_exploratory,all_eligible_drugs,Vitamin E,0.789571897409945,FALSE,FALSE,,FALSE
100101,1001010I0,Flurbiprofen,0.732080907701068,poisson,Poisson-LRT,0.504404041346598,0.999999999999688,0.545878297381748,,,,0.00608125458826152,0.00362691646188977,-0.00712919494420447,0.0243023895889183,TRUE,,0.816185479845662,FALSE,secondary_exploratory,all_eligible_drugs,Non-steroidal anti-inflammatory drugs,5.27206392050756e-10,TRUE,TRUE,0.789687274208693,FALSE
110402,1104020AE,Ciclosporin (Eye Anti Inflammatory),0.731946022117152,negbin,NB-LRT,15.6050401230118,0.000227330426754316,0.0527494263762549,,,755.286426845065,-0.0100205707371112,-0.00203413291501768,0.0033368218686007,-0.00328889327154553,TRUE,,0.816185479845662,FALSE,secondary_exploratory,all_eligible_drugs,Other anti-inflammatory preparations,7.18501992677657e-144,TRUE,TRUE,0.789687274208693,FALSE
010200,0102000N0,Hyoscine butylbromide,0.736294859942015,negbin,NB-LRT,196.094143893254,0.00696104619993591,0.312898711546169,,,819.149117565349,0.00358534002640042,0.00749810625329043,-0.00536565115995987,0.00280754647398037,TRUE,,0.816800903853671,FALSE,secondary_exploratory,all_eligible_drugs,Antispasmodics and other drugs altering gut motility,0.0936735611860228,FALSE,FALSE,,FALSE
020505,0205052X0,Valsartan with diuretic,0.735746473169495,negbin,NB-LRT,2.51741188839749,0.0022606956487674,0.0573808758785975,,,3092.2749665703,-0.00357563016462499,-0.00567764994411292,-0.00265080727896197,0.00128316855906563,TRUE,,0.816800903853671,FALSE,secondary_exploratory,all_eligible_drugs,Renin-angiotensin system drugs,0.0166702504942612,TRUE,TRUE,0.791047678669163,FALSE
060401,0604011Q0,Oestrogens conjugated with progestogen,0.738390250543763,negbin,NB-LRT,7.14676100060568,0.0011331246721539,0.55560455463191,,,392.089842798099,0.00656271212025738,-0.00794954915078031,0.00127562058840535,0.0120775285253733,TRUE,,0.818193519942691,FALSE,secondary_exploratory,all_eligible_drugs,Female sex hormones and their modulators,0.000113754559464022,TRUE,TRUE,0.792595081334088,FALSE
060102,0601023Y0,Exenatide,0.74065838304434,poisson,HAC-Wald,67.1625241514921,5.7856072426313e-10,6.88338275267597e-15,2.43680139257826,FALSE,,-0.0149821234103059,-0.0301995493226935,0.0324911518727728,-0.00646376793249967,TRUE,,0.819774164869531,FALSE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
080202,0802020G0,Ciclosporin,0.743252267151777,negbin,NB-LRT,2.30101608560631,0.000948626930683331,0.132632642416309,,,3389.48257240985,-0.00357140597331597,-0.000520483370104317,-0.00551265993914044,0.00350781729903699,TRUE,,0.821711360052021,FALSE,secondary_exploratory,all_eligible_drugs,Corticosteroids and other immunosuppressants,0.189539192211055,FALSE,FALSE,,FALSE
030104,0301040R0,Salbutamol,0.744184950057074,poisson,HAC-Wald,19.7363887221722,0.00767534310161555,0.000349619402516765,2.48981824121665,FALSE,,-0.00423727173225691,0.0176438853968621,-0.0365070412296639,-0.00998185517496304,TRUE,,0.821809684076633,FALSE,secondary_exploratory,all_eligible_drugs,Compound bronchodilator preparations,0.00181984286017451,TRUE,TRUE,0.797514164719145,FALSE
091101,0911010T0,Taurine,0.746605735954786,poisson,Poisson-LRT,0.911409027687718,0.962726637517632,0.344374901332954,,,,-0.0206862934587291,0.018416087333788,-0.00273752328903347,0.00979097223638501,TRUE,,0.823549248946729,FALSE,secondary_exploratory,all_eligible_drugs,Amino acids and nutritional agents,0.000970892062721036,TRUE,TRUE,0.798807437818291,FALSE
090501,0905011D0,Calcium carbonate,0.748344143450275,poisson,HAC-Wald,23.8567704086889,5.96385603094368e-06,0.0088958801777409,1.67726942816679,FALSE,,-0.0019742661021834,-0.00346421740727518,-0.00400069510212207,-0.000668441483309812,TRUE,,0.824533026833222,FALSE,secondary_exploratory,all_eligible_drugs,Calcium and magnesium,0.507072588053869,FALSE,FALSE,,FALSE
040901,0409010A0,Apomorphine hydrochloride,0.749553772042302,poisson,Poisson-LRT,1.15546960497232,0.575296926652733,0.468911258017334,,,,-0.00723441911234038,0.00109627992034093,-0.00838250260742279,0.00331899787666245,TRUE,,0.8249326259539,FALSE,secondary_exploratory,all_eligible_drugs,Dopaminergic drugs used in parkinsonism,0.000377505620594641,TRUE,TRUE,0.800659711045186,FALSE
080301,0803010K0,Diethylstilbestrol,0.75614737591685,poisson,HAC-Wald,1.09191246975561,0.72280276953271,0.0352699836127034,1.30056194108379,FALSE,,0.0107663790886604,0.0188767556874654,0.0054493185198178,0.0050085178916861,TRUE,,0.831250049822813,FALSE,secondary_exploratory,all_eligible_drugs,Oestrogens,0.815780047540176,FALSE,FALSE,,FALSE
030101,0301012F0,Ephedrine hydrochloride,0.757821103560062,poisson,Poisson-LRT,1.02371418112969,0.791548276329595,0.319123652064569,,,,-0.0132249223081486,0.00752266079533423,-0.00745208058977814,-0.0113358940452469,TRUE,,0.832150794664601,FALSE,secondary_exploratory,all_eligible_drugs,Adrenoceptor agonists,2.96694404817216e-20,TRUE,TRUE,0.80817874577394,FALSE
130400,1304000N0,Fluocinolone acetonide,0.767874305420972,poisson,HAC-Wald,39.7290189618499,8.45844953045497e-06,0.00123586332248227,0.310067025101822,FALSE,,0.00579919111820424,-0.0121248588726434,-0.00318675690653225,0.0114875011970301,TRUE,,0.842240510675706,FALSE,secondary_exploratory,all_eligible_drugs,Topical corticosteroids,0.000772676262857242,TRUE,TRUE,0.817574907713592,FALSE
060102,0601022B0,Metformin hydrochloride,0.772891553751891,poisson,HAC-Wald,1231.21919708186,1.42121610809694e-08,4.91129377744315e-06,7.20251395101788,FALSE,,-0.0013544206648368,0.000488963792619276,-0.00181455422960586,0.00192559831500562,TRUE,,0.846790071264726,FALSE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
110600,1106000P0,Dorzolamide,0.781331081572147,poisson,HAC-Wald,24.4478127070012,1.69192454543943e-07,0.000863914866473192,1.19726651250948,FALSE,,0.00146009165547701,-0.00189206870237244,-0.00148783197263883,0.000837211960179352,TRUE,,0.854115009485152,FALSE,secondary_exploratory,all_eligible_drugs,Treatment of glaucoma,0.405750746864685,FALSE,FALSE,,FALSE
131301,1313010S0,Medicated stockings,0.78056216229293,poisson,HAC-Wald,10.7985906872167,0.00155714586098828,0.00612154314229108,2.98993264399359,FALSE,,-0.0270240843128026,-0.0186624056610509,0.00364344014021667,-0.00303534678015359,TRUE,,0.854115009485152,FALSE,secondary_exploratory,all_eligible_drugs,Medicated stockings,0.832959518117474,FALSE,FALSE,,FALSE
021200,0212000AK,Bempedoic acid,0.784568582961894,poisson,HAC-Wald,15.3105376971836,7.20949753110121e-08,6.27276008913213e-14,1.58067306903759,FALSE,,-0.00101885540789018,0.00986420438441639,0.00342545896498112,0.00800598077706498,TRUE,,0.856692600678121,FALSE,secondary_exploratory,all_eligible_drugs,Lipid-regulating drugs,0.0304008061863522,TRUE,TRUE,0.834000206121044,FALSE
090102,0901020G0,Folic acid,0.788816965666782,negbin,NB-LRT,734.026003426462,1.01124008787756e-09,0.0942122043525967,,,1285.04787429942,-0.00174547292388519,-0.00647433492447839,-0.000782007777250868,-0.00337640440586931,TRUE,,0.860366992787734,FALSE,secondary_exploratory,all_eligible_drugs,Drugs used in megaloblastic anaemias,0.368742866068691,FALSE,FALSE,,FALSE
020604,0206040AE,Naftidrofuryl oxalate,0.794665248580876,negbin,NB-LRT,15.9385047686222,4.18080303421281e-05,0.456438412344456,,,824.100188636434,-0.00357478781936879,-0.00325452455410181,-0.00720880951575649,0.00469878297012712,TRUE,,0.864808885047792,FALSE,secondary_exploratory,all_eligible_drugs,Peripheral vasodilators and related drugs,0.844365795596646,FALSE,FALSE,,FALSE
040202,0402020AB,Paliperidone,0.794567516554817,negbin,NB-LRT,2.22398003649013,0.00559865584089043,0.306268073484806,,,1327.83094841287,0.00158763153617348,0.0103405585327689,-0.00150721544715716,-0.00215854322346312,TRUE,,0.864808885047792,FALSE,secondary_exploratory,all_eligible_drugs,Antipsychotic depot injections,0.000230107269456129,TRUE,TRUE,0.843266815956564,FALSE
021200,0212000L0,Ezetimibe,0.796684459346414,poisson,HAC-Wald,286.645410737242,1.26596280669905e-07,0.0498422807569505,12,TRUE,,0.0024730677151334,0.00195208246482993,0.00163053330925857,-0.000547260009629184,TRUE,,0.86603868683416,FALSE,secondary_exploratory,all_eligible_drugs,Lipid-regulating drugs,0.0304008061863522,TRUE,TRUE,0.844151971416973,FALSE
060401,0604011X0,Raloxifene hydrochloride,0.800335582300168,poisson,HAC-Wald,2.17813778788213,0.016626618384763,0.00729795232420605,0.0394789076988812,FALSE,,-0.00218363654158131,0.00360270353200661,-0.00191870384741662,-0.00104514440867041,TRUE,,0.869037744883349,FALSE,secondary_exploratory,all_eligible_drugs,Female sex hormones and their modulators,0.000113754559464022,TRUE,TRUE,0.846657255873812,FALSE
010101,0101010L0,Aluminium and magnesium and activated simeticone,0.8036238913458,poisson,HAC-Wald,31.5510918799612,4.50564832386759e-09,0,12,TRUE,,0.0312256600175895,0.0382247288413701,0.0259191189715888,0.011586700153393,TRUE,,0.870258422162893,FALSE,secondary_exploratory,all_eligible_drugs,Antacids and simeticone,0.0849006183105911,FALSE,FALSE,,FALSE
